Country Name,Country Code,Series Name,Series Code,year,value,unit
Ecuador,ECU,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,2024,NA,% of population ages 15+
Ecuador,ECU,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,2018,NA,% of population ages 15-24
Ecuador,ECU,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,2019,NA,% of population ages 15-24
Ecuador,ECU,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,2020,NA,% of population ages 15-24
Ecuador,ECU,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,2021,54.54,% of population ages 15-24
Ecuador,ECU,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,2022,NA,% of population ages 15-24
Ecuador,ECU,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,2023,NA,% of population ages 15-24
Ecuador,ECU,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,2024,NA,% of population ages 15-24
Ecuador,ECU,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,2018,34.3363954841896,% of total welfare of beneficiary households
Ecuador,ECU,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,2019,34.7732414861721,% of total welfare of beneficiary households
Ecuador,ECU,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,2020,14.16930651355,% of total welfare of beneficiary households
Ecuador,ECU,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,2021,36.0992885227691,% of total welfare of beneficiary households
Ecuador,ECU,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,2022,34.3607289035204,% of total welfare of beneficiary households
Ecuador,ECU,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,2023,NA,% of total welfare of beneficiary households
Ecuador,ECU,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,2024,NA,% of total welfare of beneficiary households
Ecuador,ECU,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,2018,28.6083354506547,% of total welfare of beneficiary households
Ecuador,ECU,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,2019,29.8881612619175,% of total welfare of beneficiary households
Ecuador,ECU,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,2020,14.034767070808,% of total welfare of beneficiary households
Ecuador,ECU,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,2021,28.3322195182841,% of total welfare of beneficiary households
Ecuador,ECU,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,2022,28.3731880784151,% of total welfare of beneficiary households
Ecuador,ECU,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,2023,NA,% of total welfare of beneficiary households
Ecuador,ECU,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,2024,NA,% of total welfare of beneficiary households
Ecuador,ECU,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,2018,13.1277438452772,% of total welfare of beneficiary households
Ecuador,ECU,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,2019,15.8559177732541,% of total welfare of beneficiary households
Ecuador,ECU,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,2020,12.5420790843681,% of total welfare of beneficiary households
Ecuador,ECU,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,2021,15.4670058445165,% of total welfare of beneficiary households
Ecuador,ECU,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,2022,14.7848467537791,% of total welfare of beneficiary households
Ecuador,ECU,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,2023,NA,% of total welfare of beneficiary households
Ecuador,ECU,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,2024,NA,% of total welfare of beneficiary households
Ecuador,ECU,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,2018,NA,% of total welfare of beneficiary households
Ecuador,ECU,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,2019,NA,% of total welfare of beneficiary households
Ecuador,ECU,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,2020,NA,% of total welfare of beneficiary households
Ecuador,ECU,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,2021,NA,% of total welfare of beneficiary households
Ecuador,ECU,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,2022,NA,% of total welfare of beneficiary households
Ecuador,ECU,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,2023,NA,% of total welfare of beneficiary households
Ecuador,ECU,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,2024,NA,% of total welfare of beneficiary households
Ecuador,ECU,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,2018,97.5804,% of primary school age children
Ecuador,ECU,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,2019,NA,% of primary school age children
Ecuador,ECU,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,2020,NA,% of primary school age children
Ecuador,ECU,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,2021,NA,% of primary school age children
Ecuador,ECU,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,2022,NA,% of primary school age children
Ecuador,ECU,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,2023,NA,% of primary school age children
Ecuador,ECU,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,2024,NA,% of primary school age children
Ecuador,ECU,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,2018,NA,% of primary school age children
Ecuador,ECU,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,2019,NA,% of primary school age children
Ecuador,ECU,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,2020,NA,% of primary school age children
Ecuador,ECU,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,2021,NA,% of primary school age children
Ecuador,ECU,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,2022,NA,% of primary school age children
Ecuador,ECU,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,2023,NA,% of primary school age children
Ecuador,ECU,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,2024,NA,% of primary school age children
Ecuador,ECU,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,2018,NA,% of primary school age children
Ecuador,ECU,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,2019,NA,% of primary school age children
Ecuador,ECU,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,2020,NA,% of primary school age children
Ecuador,ECU,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,2021,NA,% of primary school age children
Ecuador,ECU,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,2022,NA,% of primary school age children
Ecuador,ECU,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,2023,NA,% of primary school age children
Ecuador,ECU,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,2024,NA,% of primary school age children
Ecuador,ECU,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2018,-2.97835124142041,annual % growth
Ecuador,ECU,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2019,0.789941629579531,annual % growth
Ecuador,ECU,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2020,-5.04199641747545,annual % growth
Ecuador,ECU,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2021,1.07044397991554,annual % growth
Ecuador,ECU,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2022,NA,annual % growth
Ecuador,ECU,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2023,NA,annual % growth
Ecuador,ECU,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2024,NA,annual % growth
Ecuador,ECU,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2018,4479899715.40445,current US$
Ecuador,ECU,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2019,5354991287.05235,current US$
Ecuador,ECU,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2020,5860414974.773,current US$
Ecuador,ECU,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2021,2462753213.58526,current US$
Ecuador,ECU,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2022,NA,current US$
Ecuador,ECU,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2023,NA,current US$
Ecuador,ECU,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2024,NA,current US$
Ecuador,ECU,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2018,4385266431.64902,current US$
Ecuador,ECU,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2019,4444917363.27654,current US$
Ecuador,ECU,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2020,4004955082.02872,current US$
Ecuador,ECU,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2021,3788159766.10149,current US$
Ecuador,ECU,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2022,NA,current US$
Ecuador,ECU,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2023,NA,current US$
Ecuador,ECU,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2024,NA,current US$
Ecuador,ECU,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,2018,17727,NA
Ecuador,ECU,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,2019,19340,NA
Ecuador,ECU,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,2020,22090,NA
Ecuador,ECU,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,2021,27286,NA
Ecuador,ECU,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,2022,40358,NA
Ecuador,ECU,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,2023,66416,NA
Ecuador,ECU,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,2024,NA,NA
Ecuador,ECU,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,2018,17044,NA
Ecuador,ECU,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,2019,25002,NA
Ecuador,ECU,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,2020,26001,NA
Ecuador,ECU,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,2021,7137,NA
Ecuador,ECU,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,2022,9754,NA
Ecuador,ECU,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,2023,7700,NA
Ecuador,ECU,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,2024,NA,NA
Ecuador,ECU,Age dependency ratio (% of working-age population),SP.POP.DPND,2018,52.8957612402445,% of working-age population
Ecuador,ECU,Age dependency ratio (% of working-age population),SP.POP.DPND,2019,52.1307937287794,% of working-age population
Ecuador,ECU,Age dependency ratio (% of working-age population),SP.POP.DPND,2020,51.4133224072679,% of working-age population
Ecuador,ECU,Age dependency ratio (% of working-age population),SP.POP.DPND,2021,50.70912096615,% of working-age population
Ecuador,ECU,Age dependency ratio (% of working-age population),SP.POP.DPND,2022,50.0761078196638,% of working-age population
Ecuador,ECU,Age dependency ratio (% of working-age population),SP.POP.DPND,2023,49.4714073657307,% of working-age population
Ecuador,ECU,Age dependency ratio (% of working-age population),SP.POP.DPND,2024,48.8091845545471,% of working-age population
Ecuador,ECU,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,2018,1900,NA
Ecuador,ECU,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,2019,1900,NA
Ecuador,ECU,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,2020,1800,NA
Ecuador,ECU,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,2021,1800,NA
Ecuador,ECU,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,2022,1800,NA
Ecuador,ECU,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,2023,NA,NA
Ecuador,ECU,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,2024,NA,NA
Ecuador,ECU,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2018,2100,NA
Ecuador,ECU,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2019,2100,NA
Ecuador,ECU,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2020,1900,NA
Ecuador,ECU,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2021,1900,NA
Ecuador,ECU,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2022,1900,NA
Ecuador,ECU,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2023,NA,NA
Ecuador,ECU,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2024,NA,NA
Ecuador,ECU,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2018,11.0001244721145,% of working-age population
Ecuador,ECU,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2019,11.2697116186031,% of working-age population
Ecuador,ECU,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2020,11.4495006166191,% of working-age population
Ecuador,ECU,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2021,11.5599416884375,% of working-age population
Ecuador,ECU,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2022,11.7815729993469,% of working-age population
